"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng","tweet_text","tweet_language","tweet_source","tweet_user","tweet_country","tweet_place","tweet_hashtag","tweet_followers_count","tweet_friends_count","tweet_urls_expanded_url","tweet_place_url","tweet_created_at","latitude","longitude","SEARCHSTRING","DATEOFENQUIRY"
"x810521314347909120","x1236061880873082880",2020-03-06 22:51:31,"malysiamorae","I hate when my spirit not aligned because I’ll start being real bitchy, like right now my energy is Bad. But people are so irritating","Twitter for iPhone",133,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bf64a5dd9b5f1cf2.json","Woodlawn","Woodlawn, MD","city","United States","US","NA NA","NA NA","-76.796517 -76.711092 -76.711092 -76.796517 39.283539 39.283539 39.327477 39.327477","https://twitter.com/malysiamorae/status/1236061880873082880","#longlivebuttabean❤","Baltimore, MD","CSU💛 your favorite gemini🤪",,FALSE,459,449,0,21294,21407,2016-12-18 16:25:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/810521314347909120/1578446285",,"http://pbs.twimg.com/profile_images/1223442747421491201/Fg4Bm19C_normal.jpg",39.305508,-76.7538045,"I hate when my spirit not aligned because I’ll start being real bitchy, like right now my energy is Bad. But people are so irritating","en","Twitter for iPhone","#longlivebuttabean❤","US","Woodlawn, MD",,459,449,"https://twitter.com/malysiamorae/status/1236061880873082880","https://api.twitter.com/1.1/geo/id/bf64a5dd9b5f1cf2.json",2020-03-06 22:51:31,39.305508,-76.7538045,"baltimore","2020-03-07"
"x810521314347909120","x1236063156440649730",2020-03-06 22:56:36,"malysiamorae","People been irritating me all day. Sometimes I don’t even want to hear humans breathing","Twitter for iPhone",87,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bf64a5dd9b5f1cf2.json","Woodlawn","Woodlawn, MD","city","United States","US","NA NA","NA NA","-76.796517 -76.711092 -76.711092 -76.796517 39.283539 39.283539 39.327477 39.327477","https://twitter.com/malysiamorae/status/1236063156440649730","#longlivebuttabean❤","Baltimore, MD","CSU💛 your favorite gemini🤪",,FALSE,459,449,0,21294,21407,2016-12-18 16:25:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/810521314347909120/1578446285",,"http://pbs.twimg.com/profile_images/1223442747421491201/Fg4Bm19C_normal.jpg",39.305508,-76.7538045,"People been irritating me all day. Sometimes I don’t even want to hear humans breathing","en","Twitter for iPhone","#longlivebuttabean❤","US","Woodlawn, MD",,459,449,"https://twitter.com/malysiamorae/status/1236063156440649730","https://api.twitter.com/1.1/geo/id/bf64a5dd9b5f1cf2.json",2020-03-06 22:56:36,39.305508,-76.7538045,"baltimore","2020-03-07"
"x35792310","x1236063122089226240",2020-03-06 22:56:27,"_JJONTHEBEAT_","@FITGmusic Not on twitter but I want to know why blunts and blondes watches all of my Instagram stories","Twitter for iPhone",92,"x1235680829029756930","x239548834","FITGmusic",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x239548834","FITGmusic","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/_JJONTHEBEAT_/status/1236063122089226240","Don't play riddim","Baltimore","I make filthy wubs
releases on @aspirehigher and @euphoric_events

https://t.co/1eey2FLjfO 

Insta: _jj_on_the_beat_",,FALSE,349,590,22,4890,2008,2009-04-27 16:55:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/35792310/1357193752","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/991687249807978497/1uLs5FWx_normal.jpg",39.284713,-76.62048175,"@FITGmusic Not on twitter but I want to know why blunts and blondes watches all of my Instagram stories","en","Twitter for iPhone","Don't play riddim","US","Baltimore, MD",,349,590,"https://twitter.com/_JJONTHEBEAT_/status/1236063122089226240","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:56:27,39.284713,-76.62048175,"baltimore","2020-03-07"
"x1192909798670508038","x1236062983996006400",2020-03-06 22:55:54,"ReubenECooperJ1","@LILUZIVERT Time invisible stop being secret. I'm sick of the secret, come out!!","Twitter for Android",68,"x1236061738510028800","x1599608046","LILUZIVERT",FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"x1599608046","LILUZIVERT","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/ReubenECooperJ1/status/1236062983996006400","Reuben E Cooper Jr","","LOVE LORD FIRST","https://t.co/3CZCWePWLm",FALSE,37,1646,0,1565,8611,2019-11-08 21:00:59,FALSE,"https://t.co/3CZCWePWLm","http://workingperson.com",,"https://pbs.twimg.com/profile_banners/1192909798670508038/1573247549",,"http://pbs.twimg.com/profile_images/1193038732905058305/daWUpqh6_normal.jpg",39.284713,-76.62048175,"@LILUZIVERT Time invisible stop being secret. I'm sick of the secret, come out!!","en","Twitter for Android","Reuben E Cooper Jr","US","Baltimore, MD",,37,1646,"https://twitter.com/ReubenECooperJ1/status/1236062983996006400","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:55:54,39.284713,-76.62048175,"baltimore","2020-03-07"
"x996224178381623297","x1236062880014852096",2020-03-06 22:55:30,"lawrenceb_brown","@v_valbuen @shukridualeh @UMichSurgery @lmsa_southeast @Northeast_LMSA @lmsa_west @LMSA_Midwest @LMSA_National Miss you both!","Twitter for iPhone",14,"x1236029943517192192","x2842214243","v_valbuen",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2842214243 x1028391356174094336 x822176770682224640 x2306558758 x398161457 x272148725 x394700590 x89290775","v_valbuen shukridualeh UMichSurgery lmsa_southeast Northeast_LMSA lmsa_west LMSA_Midwest LMSA_National","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/lawrenceb_brown/status/1236062880014852096","Lawrence Brown, MD, MPH, MHS","Baltimore, MD","Halsted Surgery Intern @hopkinssurgery | Alum- @MeharryMedical | @YaleSPH | @OakwoodU | @i4rc | Christian | Musician","https://t.co/7GtIZpm3zx",FALSE,2728,1165,18,839,6186,2018-05-15 03:02:07,FALSE,"https://t.co/7GtIZpm3zx","https://www.youtube.com/watch?v=XLg7pwCmcHg&feature=youtu.be",,"https://pbs.twimg.com/profile_banners/996224178381623297/1561738391",,"http://pbs.twimg.com/profile_images/1041659286806388737/vYDqA1Kq_normal.jpg",39.284713,-76.62048175,"@v_valbuen @shukridualeh @UMichSurgery @lmsa_southeast @Northeast_LMSA @lmsa_west @LMSA_Midwest @LMSA_National Miss you both!","en","Twitter for iPhone","Lawrence Brown, MD, MPH, MHS","US","Baltimore, MD",,2728,1165,"https://twitter.com/lawrenceb_brown/status/1236062880014852096","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:55:30,39.284713,-76.62048175,"baltimore","2020-03-07"
"x30521854","x1236062776696672264",2020-03-06 22:55:05,"datamazingsmile","$JayGist01 https://t.co/iivETgGaeE","Twitter for iPhone",10,,,,TRUE,FALSE,0,0,,,,,"twitter.com/cashapp/status…","https://t.co/iivETgGaeE","https://twitter.com/cashapp/status/1235958979244810240",,,,,,,,,,,"en","x1235958979244810240","Drop your ￡cashtag or your $cashtag or just drop by to say hi https://t.co/8VdFHNNseR",2020-03-06 16:02:38,"Twitter Web App",13690,2981,"x1445650784","CashApp","Cash App",698502,1,2296,"","The money app.
Securities by Cash App Investing LLC, member FINRA/SIPC https://t.co/HdZWUD14og. Support: @cashsupport",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bf64a5dd9b5f1cf2.json","Woodlawn","Woodlawn, MD","city","United States","US","NA NA","NA NA","-76.796517 -76.711092 -76.711092 -76.796517 39.283539 39.283539 39.327477 39.327477","https://twitter.com/datamazingsmile/status/1236062776696672264","🅹🅰🅲🅺🅸🅴𝕁𝕒𝕪𝔾𝕚𝕤𝕥🌺","D(M)V","#FashionModel #SwimsuitModel #RunwayModel #PrintModel #Beauty #Photography #Art #FitnessModel #Bookme📍Maryland Living 🏙•♓️","https://t.co/JaM0uaP4oS",FALSE,3120,2422,16,29153,940,2009-04-11 20:54:03,FALSE,"https://t.co/JaM0uaP4oS","http://www.youtube.com/c/JackieJayGist",,"https://pbs.twimg.com/profile_banners/30521854/1577866990","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1231437219233181697/ccoSIrTW_normal.jpg",39.305508,-76.7538045,"$JayGist01 https://t.co/iivETgGaeE","en","Twitter for iPhone","🅹🅰🅲🅺🅸🅴𝕁𝕒𝕪𝔾𝕚𝕤𝕥🌺","US","Woodlawn, MD",,3120,2422,"https://twitter.com/datamazingsmile/status/1236062776696672264","https://api.twitter.com/1.1/geo/id/bf64a5dd9b5f1cf2.json",2020-03-06 22:55:05,39.305508,-76.7538045,"baltimore","2020-03-07"
"x334584680","x1236062740202033152",2020-03-06 22:54:56,"jamaican_britt","‼️ https://t.co/9msklJUUWB","Twitter for iPhone",2,,,,TRUE,FALSE,0,0,,,,,"twitter.com/ecertalnelaj/s…","https://t.co/9msklJUUWB","https://twitter.com/ecertalnelaj/status/1235679664095412224",,,,,,,,,,,"und","x1235679664095412224","when they think they running game on you but don’t know they just met who invented the game😂 https://t.co/xRNAih8eO0",2020-03-05 21:32:44,"Twitter for iPhone",8006,2393,"x951270004800000000","ecertalnelaj","baelenlatrece 🤸🏾‍♂️🤍",3258,3071,9702,"Arkansas, USA","ig: jalenlatrece // snap: queenjaya1 // 20.",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/jamaican_britt/status/1236062740202033152","👑Jamaican Britt🇯🇲","jamrock-bmore✈️","catch me if you can😜... #BSU👩🏾‍⚕️","https://t.co/tBsafcJ7dU",FALSE,1173,965,6,42168,1666,2011-07-13 10:15:43,FALSE,"https://t.co/tBsafcJ7dU","http://ask.fm/Brittany1876",,"https://pbs.twimg.com/profile_banners/334584680/1463293896","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1200659579987746817/LELyUCU4_normal.jpg",39.284713,-76.62048175,"‼️ https://t.co/9msklJUUWB","und","Twitter for iPhone","👑Jamaican Britt🇯🇲","US","Baltimore, MD",,1173,965,"https://twitter.com/jamaican_britt/status/1236062740202033152","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:54:56,39.284713,-76.62048175,"baltimore","2020-03-07"
"x460668902","x1236062518755418112",2020-03-06 22:54:04,"Stuber_NoUber","💪🏾😎🤷🏾‍♂️💯‼️‼️ https://t.co/kcMDHpsBJc","Twitter for iPhone",13,,,,TRUE,FALSE,1,0,,,,,"twitter.com/mr_game_6/stat…","https://t.co/kcMDHpsBJc","https://twitter.com/mr_game_6/status/1236015207786385408",,,,,,,,,,,"und","x1236015207786385408","@Stuber_NoUber Yo getting money 💪🏽💪🏽 https://t.co/gY4vSDaUff",2020-03-06 19:46:04,"Twitter for iPhone",0,0,"x45511789","Mr_Game_6","Da Green Ranger ",639,425,68485,"SumWhr #HiGH prolle","I’m Me I Do Me I Chill",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/Stuber_NoUber/status/1236062518755418112","StuBer👶🏾🤘🏾","Bmore","👻Fool4_Stu IG:Stuber__ #CelticsPride💪🏾😎☘️☘️","https://t.co/q5k56jePSc",FALSE,1347,1249,2,48594,14313,2012-01-11 00:38:52,FALSE,"https://t.co/q5k56jePSc","http://Instagram.com/Fool4_stu",,"https://pbs.twimg.com/profile_banners/460668902/1581907873","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1150951601437384704/nlEOiqbs_normal.jpg",39.284713,-76.62048175,"💪🏾😎🤷🏾‍♂️💯‼️‼️ https://t.co/kcMDHpsBJc","und","Twitter for iPhone","StuBer👶🏾🤘🏾","US","Baltimore, MD",,1347,1249,"https://twitter.com/Stuber_NoUber/status/1236062518755418112","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:54:04,39.284713,-76.62048175,"baltimore","2020-03-07"
"x48774422","x1236062358021251072",2020-03-06 22:53:25,"MarioMagician","If u took a map of the continental US&amp; drew a big circle around it.... thats what the past 2 mos have been like. We made it to Baltimore, ready for our show tomorrow. It doesn’t end here but we feel like weve accomplished something crazy with this trip. So. Many. Stories. 🖤🤖🚀 https://t.co/O2x9LFegdl","Twitter for iPhone",280,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/ESdgKHZWoAE6gFS.jpg","https://t.co/O2x9LFegdl","https://twitter.com/MarioMagician/status/1236062358021251072/photo/1","photo","http://pbs.twimg.com/media/ESdgKHZWoAE6gFS.jpg http://pbs.twimg.com/media/ESdgKHbX0AA7d_k.jpg","https://t.co/O2x9LFegdl https://t.co/O2x9LFegdl","https://twitter.com/MarioMagician/status/1236062358021251072/photo/1 https://twitter.com/MarioMagician/status/1236062358021251072/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9ec6dd5484001.json","Creative Alliance","Creative Alliance","poi","United States","US","NA NA","NA NA","-76.5716801697395 -76.5716801697395 -76.5716801697395 -76.5716801697395 39.28649793189 39.28649793189 39.28649793189 39.28649793189","https://twitter.com/MarioMagician/status/1236062358021251072","Mario the Maker Magician","NYC + beyond","homespun magic + DIY robots + new school slapstick • as seen on Sesame Street, Sprout, and live on tour all over!","https://t.co/ONf9TxKLNa",FALSE,2604,982,86,6161,6905,2009-06-19 17:50:17,TRUE,"https://t.co/ONf9TxKLNa","http://www.mariothemagician.com",,"https://pbs.twimg.com/profile_banners/48774422/1574870152","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/824364947152867328/M_EAv0bx_normal.jpg",39.28649793189,-76.5716801697395,"If u took a map of the continental US&amp; drew a big circle around it.... thats what the past 2 mos have been like. We made it to Baltimore, ready for our show tomorrow. It doesn’t end here but we feel like weve accomplished something crazy with this trip. So. Many. Stories. 🖤🤖🚀 https://t.co/O2x9LFegdl","en","Twitter for iPhone","Mario the Maker Magician","US","Creative Alliance",,2604,982,"https://twitter.com/MarioMagician/status/1236062358021251072","https://api.twitter.com/1.1/geo/id/07d9ec6dd5484001.json",2020-03-06 22:53:25,39.28649793189,-76.5716801697395,"baltimore","2020-03-07"
"x384514009","x1236062252727513088",2020-03-06 22:53:00,"j_mitchell47","You already know what it is. It’s a wagon. https://t.co/VaNEls0ibC","Twitter for iPhone",42,,,,TRUE,FALSE,0,0,,,,,"twitter.com/umichsoftball/…","https://t.co/VaNEls0ibC","https://twitter.com/umichsoftball/status/1236062169143349255",,,,,,,,,,,"en","x1236062169143349255","Hanging Tough. #GoBlue https://t.co/kKjZ0iORv3",2020-03-06 22:52:40,"TweetDeck",27,3,"x26261465","umichsoftball","Michigan Softball",64039,111,30406,"Ann Arbor, Michigan","Official Twitter account of University of Michigan Softball. Tweets game updates & news. Use hashtag, #GoBlue.",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/j_mitchell47/status/1236062252727513088","Jeremy Parks","Baltimore, MD","Alum @UMichEducation & @umichLSA | Former @wcbnsports Director | Leafs, Bills, Tigers, NUFC guy | He/Him/His",,FALSE,238,291,6,6266,4250,2011-10-03 20:34:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/384514009/1555374749","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/780161743662227456/qmWYXtDk_normal.jpg",39.284713,-76.62048175,"You already know what it is. It’s a wagon. https://t.co/VaNEls0ibC","en","Twitter for iPhone","Jeremy Parks","US","Baltimore, MD",,238,291,"https://twitter.com/j_mitchell47/status/1236062252727513088","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:53:00,39.284713,-76.62048175,"baltimore","2020-03-07"
"x234930913","x1236061889202917376",2020-03-06 22:51:33,"Ysoriano_34","JAJAJAJAJAJAJAJAJAJAJAJAJAJA

Yo si me alegro! Jajajajaja https://t.co/nvLGNfGlES","Twitter for iPhone",57,,,,TRUE,FALSE,0,1,,,,,"twitter.com/genesismariell…","https://t.co/nvLGNfGlES","https://twitter.com/genesismarielll/status/1236061391951458310",,,,,,,,,,,"es","x1236061391951458310","A un primo mío le ofrecieron 500 pesos por andar en la carabana, después que se puso como un carbón de tanto aguantar sol, no le dieron los 500

Ta’bueno por creer en peledeistas🤣",2020-03-06 22:49:35,"Twitter for iPhone",2,0,"x742928580913418240","genesismarielll","Gen",1151,1356,7508,"","Odo🧑🏽‍⚕️",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/Ysoriano_34/status/1236061889202917376","Yulian Soriano","Baltimore/Santo Domingo,Este","Amante a los deportes #Licey #Dodgers #Celtics #Barça y sobre todo enfermo con el #Licey . Creo y amo a mi pais.",,FALSE,515,331,7,59023,372,2011-01-06 22:58:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/234930913/1485732150","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1222864747311308800/m3MAxH8N_normal.jpg",39.284713,-76.62048175,"JAJAJAJAJAJAJAJAJAJAJAJAJAJA

Yo si me alegro! Jajajajaja https://t.co/nvLGNfGlES","es","Twitter for iPhone","Yulian Soriano","US","Baltimore, MD",,515,331,"https://twitter.com/Ysoriano_34/status/1236061889202917376","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:51:33,39.284713,-76.62048175,"baltimore","2020-03-07"
"x234930913","x1236062171584487425",2020-03-06 22:52:41,"Ysoriano_34","Sigan con el discursito ese, lo que hacen es irritar más a la gente y generar mas rechazo! SE VAN! https://t.co/QsRUn7CCcM","Twitter for iPhone",98,,,,TRUE,FALSE,0,0,,,,,"twitter.com/cuevasusan/sta…","https://t.co/QsRUn7CCcM","https://twitter.com/cuevasusan/status/1236017099463684098",,,,,,,,,,,"es","x1236017099463684098","Paloma Rodriguez quien hace poco subio video dsde la Protesta en la Plaza de la Bandera montando un drama por una lacrimogena es la mejor amiga de @yamilehazim hija del vicepresidente del @PRM_Oficial la niña habla muy bien, pero olvido decirle a los jovenes que tenia su agenda https://t.co/rtwVvm48CF",2020-03-06 19:53:35,"Twitter for Android",91,49,"x270033294","CUEVASUSAN","Susana Cuevas",1498,914,39092,"República Dominicana","Dominicana, mujer, madre, hija, amante de la justicia, caminante de la vida, conscientemente demente, con alas imaginarias que me llevan a una libertad real🌞",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/Ysoriano_34/status/1236062171584487425","Yulian Soriano","Baltimore/Santo Domingo,Este","Amante a los deportes #Licey #Dodgers #Celtics #Barça y sobre todo enfermo con el #Licey . Creo y amo a mi pais.",,FALSE,515,331,7,59023,372,2011-01-06 22:58:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/234930913/1485732150","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1222864747311308800/m3MAxH8N_normal.jpg",39.284713,-76.62048175,"Sigan con el discursito ese, lo que hacen es irritar más a la gente y generar mas rechazo! SE VAN! https://t.co/QsRUn7CCcM","es","Twitter for iPhone","Yulian Soriano","US","Baltimore, MD",,515,331,"https://twitter.com/Ysoriano_34/status/1236062171584487425","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:52:41,39.284713,-76.62048175,"baltimore","2020-03-07"
"x7737682","x1236062140190076928",2020-03-06 22:52:33,"AnxiousPenman","This is 100% what concerns me most. More than the disease itself. https://t.co/8E2cetSyM3","Twitter for iPad",65,,,,TRUE,FALSE,0,0,,,,,"twitter.com/leahmcelrath/s…","https://t.co/8E2cetSyM3","https://twitter.com/leahmcelrath/status/1236061480295989248",,,,,,,,,,,"en","x1236061480295989248","I am not panicking about #COVID19, and I’ve been following the issue since early January.

I am, however, beginning to panic about the Trump administration’s disinformation campaign and failure to respond.

The lies and inaction are going to kill people. There’s no way around it.",2020-03-06 22:49:56,"Twitter for iPhone",116,24,"x47379354","leahmcelrath","Leah McElrath 🏳️‍🌈",131546,2700,247591,"Houston, Charleston, NYC","Commentary and activism | “Aggressive Democratic writer” per @CNN | Warren Democrat | she/her | You can support my efforts: https://t.co/93yehfFs3M",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/AnxiousPenman/status/1236062140190076928","The Lamityville Horror: Awake at 5AM!!","Baltimore, MD","Writer of Fiction. Caller-Outer of entitled/fragile male bullshit. Father of a Pre-Schooler. Trying hard to be a better ally on all fronts.",,FALSE,1066,1520,17,12794,33722,2007-07-26 14:35:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/7737682/1538437070","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1136788089769250816/sAiLxBEZ_normal.jpg",39.284713,-76.62048175,"This is 100% what concerns me most. More than the disease itself. https://t.co/8E2cetSyM3","en","Twitter for iPad","The Lamityville Horror: Awake at 5AM!!","US","Baltimore, MD",,1066,1520,"https://twitter.com/AnxiousPenman/status/1236062140190076928","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:52:33,39.284713,-76.62048175,"baltimore","2020-03-07"
"x11680962","x1236062136465600512",2020-03-06 22:52:32,"jmsummers","⬇️⬇️⬇️ https://t.co/SWuFIcGKNU","Twitter for iPhone",6,,,,TRUE,FALSE,2,0,,,,,"twitter.com/bryanlowry3/st…","https://t.co/SWuFIcGKNU","https://twitter.com/bryanlowry3/status/1236061017207115778",,,,,,,,,,,"und","x1236061017207115778","Sen. Sanders has chosen to campaign in the MO city with worse food and no NFL team. https://t.co/DeXuiGujRg",2020-03-06 22:48:06,"Twitter for iPhone",18,3,"x860712752","BryanLowry3","Bryan Lowry",15545,4668,110488,"Washington, DC","Washington correspondent for @kcstar Covering DC for KC. Former @kansasdotcom statehouse correspondent. Caffeine & sarcasm. Contact: blowry@mcclatchydc.com",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/332025cb8fc55ee8.json","Arbutus","Arbutus, MD","city","United States","US","NA NA","NA NA","-76.722998 -76.659807 -76.659807 -76.722998 39.212873 39.212873 39.268135 39.268135","https://twitter.com/jmsummers/status/1236062136465600512","J U A N A","Baltimore","@NPR Political Reporter | Previously: @AP @CNN @Politico | Lady pinballer | Beer geek🍻 | Loves to lift heavy things 🏋🏾‍♀️","https://t.co/hzM6C522cg",FALSE,25800,2866,1312,793,10998,2007-12-31 06:50:35,TRUE,"https://t.co/hzM6C522cg","https://www.npr.org/people/313122450/juana-summers",,"https://pbs.twimg.com/profile_banners/11680962/1537590918","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1043662292674600961/L1RypvVf_normal.jpg",39.240504,-76.6914025,"⬇️⬇️⬇️ https://t.co/SWuFIcGKNU","und","Twitter for iPhone","J U A N A","US","Arbutus, MD",,25800,2866,"https://twitter.com/jmsummers/status/1236062136465600512","https://api.twitter.com/1.1/geo/id/332025cb8fc55ee8.json",2020-03-06 22:52:32,39.240504,-76.6914025,"baltimore","2020-03-07"
